id,worker_type,spouse_type,birth_yr,claim_age,year,age,earnings,death_age,nominal_ben_pb,real_ben_pb
R-high-2005-44-65,high,max,2005,65,2082,77,0,88,155558.1221172,49930.30108197946
R-high-2005-44-65,high,max,2005,65,2083,78,0,88,159461.47773223202,50155.003882166726
R-high-2005-44-65,high,max,2005,65,2084,79,0,88,163456.45234704,50378.76812212435
R-high-2005-44-65,high,max,2005,65,2085,80,0,88,167737.62093343202,50659.738653533095
R-high-2005-44-65,high,max,2005,65,2086,81,0,88,172220.526681204,50968.79543990122
R-high-2005-44-65,high,max,2005,65,2087,82,0,88,176687.24923000802,51240.2992371211
R-high-2005-44-65,high,max,2005,65,2088,83,0,88,181602.519440316,51607.79551265029
R-high-2005-44-65,high,max,2005,65,2089,84,0,88,186564.501904572,51952.85787899302
R-high-2005-44-65,high,max,2005,65,2090,85,0,88,191508.121620024,52258.220534094544
R-high-2005-44-65,high,max,2005,65,2091,86,0,88,196743.519339528,52608.37017364133
R-high-2005-44-65,high,max,2005,65,2092,87,0,88,202014.36254076,52932.65159386336
R-high-2005-44-65,high,max,2005,65,2093,88,0,88,207416.362063464,53256.35100396851
R-high-2010-44-65,high,max,2010,65,2075,65,0,88,140376.8604288,51934.75432871631
R-high-2010-44-65,high,max,2010,65,2076,66,0,88,143363.814044496,51974.35325352232
R-high-2010-44-65,high,max,2010,65,2077,67,0,88,146495.818308096,52042.93324903067
R-high-2010-44-65,high,max,2010,65,2078,68,0,88,149810.01537432,52151.20863290092
R-high-2010-44-65,high,max,2010,65,2079,69,0,88,153237.228209676,52272.684959229795
R-high-2010-44-65,high,max,2010,65,2080,70,0,88,156839.610045888,52426.78970295511
R-high-2010-44-65,high,max,2010,65,2081,71,0,88,160597.641414672,52604.59301247935
R-high-2010-44-65,high,max,2010,65,2082,72,0,88,164542.22756568,52813.976224682
R-high-2010-44-65,high,max,2010,65,2083,73,0,88,168663.260221872,53049.21659770248
R-high-2010-44-65,high,max,2010,65,2084,74,0,88,172901.38097358,53289.7811924205
R-high-2010-44-65,high,max,2010,65,2085,75,0,88,177419.771571504,53583.91999221754
R-high-2010-44-65,high,max,2010,65,2086,76,0,88,182162.930512272,53911.25739151655
R-high-2010-44-65,high,max,2010,65,2087,77,0,88,186892.04143404,54199.74655698143
R-high-2010-44-65,high,max,2010,65,2088,78,0,88,192089.793279696,54588.068503663315
R-high-2010-44-65,high,max,2010,65,2089,79,0,88,197339.051885472,54953.260732447554
R-high-2010-44-65,high,max,2010,65,2090,80,0,88,202571.981074848,55277.29670933686
R-high-2010-44-65,high,max,2010,65,2091,81,0,88,208106.692062192,55646.833646022795
R-high-2010-44-65,high,max,2010,65,2092,82,0,88,213672.47888565602,55987.3601945976
R-high-2010-44-65,high,max,2010,65,2093,83,0,88,219396.6586734,56332.41923235247
R-high-2010-44-65,high,max,2010,65,2094,84,0,88,224858.15074494,56574.929200074366
R-high-2010-44-65,high,max,2010,65,2095,85,0,88,230631.11643247202,56861.75722157686
R-high-2010-44-65,high,max,2010,65,2096,86,0,88,236422.70794521598,57118.73145843882
R-high-2010-44-65,high,max,2010,65,2097,87,0,88,242232.08735664,57346.646824601456
R-high-2010-44-65,high,max,2010,65,2098,88,0,88,248049.776170944,57544.28361145443
R-max-1930-44-65,max,none,1930,65,1995,65,0,83,14400,28118.56031344314
R-max-1930-44-65,max,none,1930,65,1996,66,0,83,14772,28326.57327920611
R-max-1930-44-65,max,none,1930,65,1997,67,0,83,15192,28637.883884620107
R-max-1930-44-65,max,none,1930,65,1998,68,0,83,15516,28923.7011793207
R-max-1930-44-65,max,none,1930,65,1999,69,0,83,15720,28895.190677155457
R-max-1930-44-65,max,none,1930,65,2000,70,0,83,16116,28966.84885125575
R-max-1930-44-65,max,none,1930,65,2001,71,0,83,16680,29320.169343526315
R-max-1930-44-65,max,none,1930,65,2002,72,0,83,17112,29619.4748382867
R-max-1930-44-65,max,none,1930,65,2003,73,0,83,17352,29453.35577711632
R-max-1930-44-65,max,none,1930,65,2004,74,0,83,17712,29277.04417972955
R-max-1930-44-65,max,none,1930,65,2005,75,0,83,18192,29156.42951290765
R-max-1930-44-65,max,none,1930,65,2006,76,0,83,18936,29440.951441133984
R-max-1930-44-65,max,none,1930,65,2007,77,0,83,19560,29608.836852841036
R-max-1930-44-65,max,none,1930,65,2008,78,0,83,20004,29708.438827230362
R-max-1930-44-65,max,none,1930,65,2009,79,0,83,21168,31244.360821356448
R-max-1930-44-65,max,none,1930,65,2010,80,0,83,21168,30869.2834492404
R-max-1930-44-65,max,none,1930,65,2011,81,0,83,21168,30245.3582232826
R-max-1930-44-65,max,none,1930,65,2012,82,0,83,21924,30752.724168521836
R-max-1930-44-65,max,none,1930,65,2013,83,0,83,22296,30751.145742134966
R-max-1935-44-65,max,none,1935,65,2000,65,0,84,17220,30951.175057000743
R-max-1935-44-65,max,none,1935,65,2001,66,0,84,17820,31324.065809450774
R-max-1935-44-65,max,none,1935,65,2002,67,0,84,18288,31655.03482016054
R-max-1935-44-65,max,none,1935,65,2003,68,0,84,18540,31469.871836545448
R-max-1935-44-65,max,none,1935,65,2004,69,0,84,18924,31280.419154087736
R-max-1935-44-65,max,none,1935,65,2005,70,0,84,19440,31156.606735429017
R-max-1935-44-65,max,none,1935,65,2006,71,0,84,20232,31455.921501743913
R-max-1935-44-65,max,none,1935,65,2007,72,0,84,20904,31643.309078312323
R-max-1935-44-65,max,none,1935,65,2008,73,0,84,21384,31757.91121183234
R-max-1935-44-65,max,none,1935,65,2009,74,0,84,22620,33387.53976658555
R-max-1935-44-65,max,none,1935,65,2010,75,0,84,22620,32986.734298082854
R-max-1935-44-65,max,none,1935,65,2011,76,0,84,22620,32320.01148009507
R-max-1935-44-65,max,none,1935,65,2012,77,0,84,23436,32873.60169738541
R-max-1935-44-65,max,none,1935,65,2013,78,0,84,23832,32869.631562906376
R-max-1935-44-65,max,none,1935,65,2014,79,0,84,24192,32795.17490952956
R-max-1935-44-65,max,none,1935,65,2015,80,0,84,24600,33041.569361968264
R-max-1935-44-65,max,none,1935,65,2016,81,0,84,24600,32730.46245915915
R-max-1935-44-65,max,none,1935,65,2017,82,0,84,24672,32248.845035817543
R-max-1935-44-65,max,none,1935,65,2018,83,0,84,25164,32155.262633899816
R-max-1935-44-65,max,none,1935,65,2019,84,0,84,25872,32523.267793526516
R-max-1940-44-65,max,none,1940,65,2005,65,0,84,22488,36041.65495197159
R-max-1940-44-65,max,none,1940,65,2006,66,0,84,23412,36400.06100231458
R-max-1940-44-65,max,none,1940,65,2007,67,0,84,24180,36602.33512789858
R-max-1940-44-65,max,none,1940,65,2008,68,0,84,24732,36730.109431866695
R-max-1940-44-65,max,none,1940,65,2009,69,0,84,26172,38630.35768218731
R-max-1940-44-65,max,none,1940,65,2010,70,0,84,26172,38166.61406054043
R-max-1940-44-65,max,none,1940,65,2011,71,0,84,26172,37395.19630667764
R-max-1940-44-65,max,none,1940,65,2012,72,0,84,27108,38024.304267482665
R-max-1940-44-65,max,none,1940,65,2013,73,0,84,27576,38033.44075103668
R-max-1940-44-65,max,none,1940,65,2014,74,0,84,27984,37935.68843701534
R-max-1940-44-65,max,none,1940,65,2015,75,0,84,28464,38231.51342760425
R-max-1940-44-65,max,none,1940,65,2016,76,0,84,28464,37871.539977134395
R-max-1940-44-65,max,none,1940,65,2017,77,0,84,28548,37315.17623551067
R-max-1940-44-65,max,none,1940,65,2018,78,0,84,29112,37200.12739620455
R-max-1940-44-65,max,none,1940,65,2019,79,0,84,29928,37621.9990153317
R-max-1940-44-65,max,none,1940,65,2020,80,0,84,30408,37718.276091892134
R-max-1940-44-65,max,none,1940,65,2021,81,0,84,30804,36541.8479755316
R-max-1940-44-65,max,none,1940,65,2022,82,0,84,32616,36122.172150685205
R-max-1940-44-65,max,none,1940,65,2023,83,0,84,35460,37870.6365789605
R-max-1940-44-65,max,none,1940,65,2024,84,0,84,36600,38168.280342881575
R-max-1945-44-65,max,none,1945,65,2010,65,0,84,26292,38341.60999846129
R-max-1945-44-65,max,none,1945,65,2011,66,0,84,26292,37566.65525352165
R-max-1945-44-65,max,none,1945,65,2012,67,0,84,27240,38209.460242224726
R-max-1945-44-65,max,none,1945,65,2013,68,0,84,27708,38215.49812625923
R-max-1945-44-65,max,none,1945,65,2014,69,0,84,28116,38114.630363605036
R-max-1945-44-65,max,none,1945,65,2015,70,0,84,28596,38408.80965344896
R-max-1945-44-65,max,none,1945,65,2016,71,0,84,28596,38047.166848866465
R-max-1945-44-65,max,none,1945,65,2017,72,0,84,28680,37487.71383054666
R-max-1945-44-65,max,none,1945,65,2018,73,0,84,29256,37384.134621577374
R-max-1945-44-65,max,none,1945,65,2019,74,0,84,30072,37803.0190587094
R-max-1945-44-65,max,none,1945,65,2020,75,0,84,30552,37896.89460535019
R-max-1945-44-65,max,none,1945,65,2021,76,0,84,30948,36712.670794271915
R-max-1945-44-65,max,none,1945,65,2022,77,0,84,32772,36294.941921825346
R-max-1945-44-65,max,none,1945,65,2023,78,0,84,35628,38050.057530603626
R-max-1945-44-65,max,none,1945,65,2024,79,0,84,36768,38343.479006750546
R-max-1945-44-65,max,none,1945,65,2025,80,0,84,37692,38472.2244
R-max-1945-44-65,max,none,1945,65,2026,81,0,84,38700,38700
R-max-1945-44-65,max,none,1945,65,2027,82,0,84,39672,38875.061244487995
R-max-1945-44-65,max,none,1945,65,2028,83,0,84,40620,39004.42689364581
R-max-1945-44-65,max,none,1945,65,2029,84,0,84,41592,39135.49013003362
R-max-1950-44-65,max,none,1950,65,2015,65,0,85,29424,39520.940524656675
R-max-1950-44-65,max,none,1950,65,2016,66,0,85,29424,39148.826317004015
R-max-1950-44-65,max,none,1950,65,2017,67,0,85,29508,38569.99510849968
R-max-1950-44-65,max,none,1950,65,2018,68,0,85,30096,38457.51010291881
R-max-1950-44-65,max,none,1950,65,2019,69,0,85,30936,38889.13931897558
R-max-1950-44-65,max,none,1950,65,2020,70,0,85,31428,38983.49056222001
R-max-1950-44-65,max,none,1950,65,2021,71,0,85,31836,37766.078176503834
R-max-1950-44-65,max,none,1950,65,2022,72,0,85,33720,37344.8505310616
R-max-1950-44-65,max,none,1950,65,2023,73,0,85,36648,39139.39902272263
R-max-1950-44-65,max,none,1950,65,2024,74,0,85,37824,39444.727751069746
R-max-1950-44-65,max,none,1950,65,2025,75,0,85,38772,39574.5804
R-max-1950-44-65,max,none,1950,65,2026,76,0,85,39816,39816
R-max-1950-44-65,max,none,1950,65,2027,77,0,85,40812,39992.1607055365
R-max-1950-44-65,max,none,1950,65,2028,78,0,85,41796,40133.65402380159
R-max-1950-44-65,max,none,1950,65,2029,79,0,85,42792,40264.615638690106
R-max-1950-44-65,max,none,1950,65,2030,80,0,85,43824,40407.313652424804
R-max-1950-44-65,max,none,1950,65,2031,81,0,85,44868,40538.8725470048
R-max-1950-44-65,max,none,1950,65,2032,82,0,85,45948,40680.713188349815
R-max-1950-44-65,max,none,1950,65,2033,83,0,85,47052,40821.31822032521
R-max-1950-44-65,max,none,1950,65,2034,84,0,85,38544,32768.209405121066
R-max-1950-44-65,max,none,1950,65,2035,85,0,85,39300.977833368,32740.572913656815
R-max-1955-44-65,max,none,1955,65,2020,65,0,85,34284,42526.09107913806
R-max-1955-44-65,max,none,1955,65,2021,66,0,85,34728,41196.769786205085
R-max-1955-44-65,max,none,1955,65,2022,67,0,85,36768,40720.50605949208
R-max-1955-44-65,max,none,1955,65,2023,68,0,85,39972,42689.37070880454
R-max-1955-44-65,max,none,1955,65,2024,69,0,85,41244,43011.27197983082
R-max-1955-44-65,max,none,1955,65,2025,70,0,85,42276,43151.1132
R-max-1955-44-65,max,none,1955,65,2026,71,0,85,43416,43416
R-max-1955-44-65,max,none,1955,65,2027,72,0,85,44508,43613.91474767271
R-max-1955-44-65,max,none,1955,65,2028,73,0,85,45576,43763.31265644514
R-max-1955-44-65,max,none,1955,65,2029,74,0,85,46668,43911.69103165054
R-max-1955-44-65,max,none,1955,65,2030,75,0,85,47784,44058.576934270415
R-max-1955-44-65,max,none,1955,65,2031,76,0,85,48936,44214.368078814005
R-max-1955-44-65,max,none,1955,65,2032,77,0,85,50112,44367.36961988739
R-max-1955-44-65,max,none,1955,65,2033,78,0,85,51312,44517.20395565177
R-max-1955-44-65,max,none,1955,65,2034,79,0,85,42028.8,35730.81463900873
R-max-1955-44-65,max,none,1955,65,2035,80,0,85,42857.281349304,35703.23239404609
R-max-1955-44-65,max,none,1955,65,2036,81,0,85,43647.717464304,35631.281879320006
R-max-1955-44-65,max,none,1955,65,2037,82,0,85,44482.220288136,35583.065238100025
R-max-1955-44-65,max,none,1955,65,2038,83,0,85,45364.941316656,35560.204085479214
R-max-1955-44-65,max,none,1955,65,2039,84,0,85,46280.254946652,35548.937497815794
R-max-1955-44-65,max,none,1955,65,2040,85,0,85,47290.735306752,35595.40511420367
R-max-1960-44-65,max,none,1960,65,2025,65,0,86,40488,41326.101599999995
R-max-1960-44-65,max,none,1960,65,2026,66,0,86,41580,41580
R-max-1960-44-65,max,none,1960,65,2027,67,0,86,42624,41767.760901518865
R-max-1960-44-65,max,none,1960,65,2028,68,0,86,43644,41908.15379976066
R-max-1960-44-65,max,none,1960,65,2029,69,0,86,44688,42048.63394236734
R-max-1960-44-65,max,none,1960,65,2030,70,0,86,45756,42188.687556597964
R-max-1960-44-65,max,none,1960,65,2031,71,0,86,46860,42338.672718923175
R-max-1960-44-65,max,none,1960,65,2032,72,0,86,47988,42486.856108699634
R-max-1960-44-65,max,none,1960,65,2033,73,0,86,49128,42622.411832188576
R-max-1960-44-65,max,none,1960,65,2034,74,0,86,40252.8,34220.94695782631
R-max-1960-44-65,max,none,1960,65,2035,75,0,86,41040.889768584,34190.04610029888
R-max-1960-44-65,max,none,1960,65,2036,76,0,86,41793.806572224,34117.864330535995
R-max-1960-44-65,max,none,1960,65,2037,77,0,86,42599.224789872,34076.783599643975
R-max-1960-44-65,max,none,1960,65,2038,78,0,86,43442.53831944,34053.29057624828
R-max-1960-44-65,max,none,1960,65,2039,79,0,86,44317.87448736,34041.5875410206
R-max-1960-44-65,max,none,1960,65,2040,80,0,86,45285.937890816,34086.4081462085
R-max-1960-44-65,max,none,1960,65,2041,81,0,86,46233.393327,34100.491133825904
R-max-1960-44-65,max,none,1960,65,2042,82,0,86,47286.264115104,34176.44287120952
R-max-1960-44-65,max,none,1960,65,2043,83,0,86,48337.6298796,34234.51646230852
R-max-1960-44-65,max,none,1960,65,2044,84,0,86,49413.11797944,34293.20660108834
R-max-1960-44-65,max,none,1960,65,2045,85,0,86,50541.636951575994,34371.788588701325
R-max-1960-44-65,max,none,1960,65,2046,86,0,86,51665.851430052004,34430.50634962121
R-max-1965-44-65,max,none,1965,65,2030,65,0,86,49044,45220.342523948566
R-max-1965-44-65,max,none,1965,65,2031,66,0,86,50232,45385.32240753199
R-max-1965-44-65,max,none,1965,65,2032,67,0,86,51432,45536.050333054925
R-max-1965-44-65,max,none,1965,65,2033,68,0,86,52668,45693.64082351628
R-max-1965-44-65,max,none,1965,65,2034,69,0,86,43142.4,36677.542482344725
R-max-1965-44-65,max,none,1965,65,2035,70,0,86,43994.916076176,36650.96486223514
R-max-1965-44-65,max,none,1965,65,2036,71,0,86,44798.092940928,36570.37687112958
R-max-1965-44-65,max,none,1965,65,2037,72,0,86,45665.006405136,36529.22204617544
R-max-1965-44-65,max,none,1965,65,2038,73,0,86,46561.73141786399,36498.33161328476
R-max-1965-44-65,max,none,1965,65,2039,74,0,86,47510.26375128,36493.735796094115
R-max-1965-44-65,max,none,1965,65,2040,75,0,86,48536.707532543995,36533.239678424965
R-max-1965-44-65,max,none,1965,65,2041,76,0,86,49558.461614759995,36552.970900218235
R-max-1965-44-65,max,none,1965,65,2042,77,0,86,50691.845488824,36637.84808983451
R-max-1965-44-65,max,none,1965,65,2043,78,0,86,51811.60597692,36694.916200351116
R-max-1965-44-65,max,none,1965,65,2044,79,0,86,52964.540569872,36757.93001061153
R-max-1965-44-65,max,none,1965,65,2045,80,0,86,54172.982054124,36841.352965434555
R-max-1965-44-65,max,none,1965,65,2046,81,0,86,55374.148679652004,36901.74312332451
R-max-1965-44-65,max,none,1965,65,2047,82,0,86,56574.434651652,36944.265165426354
R-max-1965-44-65,max,none,1965,65,2048,83,0,86,57831.297266327994,37006.39117689843
R-max-1965-44-65,max,none,1965,65,2049,84,0,86,59085.58799750399,37049.50018333419
R-max-1965-44-65,max,none,1965,65,2050,85,0,86,60325.96344,37067.39356607691
R-max-1965-44-65,max,none,1965,65,2051,86,0,86,61633.1811963,37109.86359896168
R-max-1970-44-65,max,none,1970,65,2035,65,0,86,47627.699237616,39677.337449729566
R-max-1970-44-65,max,none,1970,65,2036,66,0,86,48505.914725088,39597.2119686976
R-max-1970-44-65,max,none,1970,65,2037,67,0,86,49430.997401664004,39541.78532308755
R-max-1970-44-65,max,none,1970,65,2038,68,0,86,50415.9609564,39519.54546267425
R-max-1970-44-65,max,none,1970,65,2039,69,0,86,51435.024669864004,39508.4357096845
R-max-1970-44-65,max,none,1970,65,2040,70,0,86,52546.302364416,39551.233614415294
R-max-1970-44-65,max,none,1970,65,2041,71,0,86,53649.41641824,39570.34769145374
R-max-1970-44-65,max,none,1970,65,2042,72,0,86,54881.177096496,39665.713687540316
R-max-1970-44-65,max,none,1970,65,2043,73,0,86,56095.86604332,39729.18933573877
R-max-1970-44-65,max,none,1970,65,2044,74,0,86,57334.091924592,39790.44310609818
R-max-1970-44-65,max,none,1970,65,2045,75,0,86,58649.47397082,39885.67529173996
R-max-1970-44-65,max,none,1970,65,2046,76,0,86,59953.895782908,39953.72053884809
R-max-1970-44-65,max,none,1970,65,2047,77,0,86,61245.039441432,39994.26580438995
R-max-1970-44-65,max,none,1970,65,2048,78,0,86,62614.406316935994,40067.11457297593
R-max-1970-44-65,max,none,1970,65,2049,79,0,86,63967.93312358399,40110.9649630609
R-max-1970-44-65,max,none,1970,65,2050,80,0,86,65304.141299999996,40126.24364415451
R-max-1970-44-65,max,none,1970,65,2051,81,0,86,66728.801827548,40177.980202831226
R-max-1970-44-65,max,none,1970,65,2052,82,0,86,68092.59482764799,40175.533156094454
R-max-1970-44-65,max,none,1970,65,2053,83,0,86,69495.295473,40179.466080937775
R-max-1970-44-65,max,none,1970,65,2054,84,0,86,70871.725688184,40152.145297749434
R-max-1970-44-65,max,none,1970,65,2055,85,0,86,72295.016402832,40135.72367426685
R-max-1970-44-65,max,none,1970,65,2056,86,0,86,73701.334336152,40094.52558234117
R-max-1975-44-65,max,none,1975,65,2040,65,0,86,56415.374012928,42463.45673489194
R-max-1975-44-65,max,none,1975,65,2041,66,0,86,57590.92995036,42477.50067296374
R-max-1975-44-65,max,none,1975,65,2042,67,0,86,58911.892585392,42578.93849424168
R-max-1975-44-65,max,none,1975,65,2043,68,0,86,60221.79475944,42651.326290036006
R-max-1975-44-65,max,none,1975,65,2044,69,0,86,61554.892594896,42719.72171322784
R-max-1975-44-65,max,none,1975,65,2045,70,0,86,62968.08131784,42822.62525383958
R-max-1975-44-65,max,none,1975,65,2046,71,0,86,64357.49876680801,42888.31420762075
R-max-1975-44-65,max,none,1975,65,2047,72,0,86,65749.167228804,42935.55354929148
R-max-1975-44-65,max,none,1975,65,2048,73,0,86,67212.83934242399,43009.66332055623
R-max-1975-44-65,max,none,1975,65,2049,74,0,86,68666.038810944,43056.90276996773
R-max-1975-44-65,max,none,1975,65,2050,75,0,86,70107.80739,43077.864660454485
R-max-1975-44-65,max,none,1975,65,2051,76,0,86,71631.961967328,43130.21470475606
R-max-1975-44-65,max,none,1975,65,2052,77,0,86,73097.254426032,43128.34862947694
R-max-1975-44-65,max,none,1975,65,2053,78,0,86,74601.62956080001,43131.74905034264
R-max-1975-44-65,max,none,1975,65,2054,79,0,86,76075.149907296,43100.12833700604
R-max-1975-44-65,max,none,1975,65,2055,80,0,86,77604.717832368,43083.48854067565
R-max-1975-44-65,max,none,1975,65,2056,81,0,86,79113.4108512,43038.76861729718
R-max-1975-44-65,max,none,1975,65,2057,82,0,86,80593.233439476,42963.06927237123
R-max-1975-44-65,max,none,1975,65,2058,83,0,86,82164.3967557,42920.75781732186
R-max-1975-44-65,max,none,1975,65,2059,84,0,86,83712.451739796,42850.980418625324
R-max-1975-44-65,max,none,1975,65,2060,85,0,86,85392.53685,42832.91269730223
R-max-1975-44-65,max,none,1975,65,2061,86,0,86,87122.083864416,42822.59070979584
R-max-1980-44-65,max,none,1980,65,2045,65,0,87,66989.494180764,45557.46253037536
R-max-1980-44-65,max,none,1980,65,2046,66,0,87,68473.708713864,45631.38702643141
R-max-1980-44-65,max,none,1980,65,2047,67,0,87,69957.335900784,45683.57392697155
R-max-1980-44-65,max,none,1980,65,2048,68,0,87,71515.79072772,45763.13263054101
R-max-1980-44-65,max,none,1980,65,2049,69,0,87,73060.149424416,45812.22107172177
R-max-1980-44-65,max,none,1980,65,2050,70,0,87,74590.00443,45831.9584576904
R-max-1980-44-65,max,none,1980,65,2051,71,0,87,76214.354621328,45889.312370106374
R-max-1980-44-65,max,none,1980,65,2052,72,0,87,77773.140766128,45887.18352431604
R-max-1980-44-65,max,none,1980,65,2053,73,0,87,79371.182256,45889.31816971544
R-max-1980-44-65,max,none,1980,65,2054,74,0,87,80943.161763852,45858.084594986525
R-max-1980-44-65,max,none,1980,65,2055,75,0,87,82571.27529196799,45840.75159599001
R-max-1980-44-65,max,none,1980,65,2056,76,0,87,84174.871113612,45792.27165497199
R-max-1980-44-65,max,none,1980,65,2057,77,0,87,85753.847765808,45714.11698851352
R-max-1980-44-65,max,none,1980,65,2058,78,0,87,87427.1212038,45669.8818955745
R-max-1980-44-65,max,none,1980,65,2059,79,0,87,89063.528134212,45590.105423689325
R-max-1980-44-65,max,none,1980,65,2060,80,0,87,90864.72009,45577.760849480765
R-max-1980-44-65,max,none,1980,65,2061,81,0,87,92696.912403984,45562.7524487957
R-max-1980-44-65,max,none,1980,65,2062,82,0,87,94550.15877078,45540.09544370459
R-max-1980-44-65,max,none,1980,65,2063,83,0,87,96513.982561488,45552.15229664167
R-max-1980-44-65,max,none,1980,65,2064,84,0,87,98444.043124812,45529.732421358756
R-max-1980-44-65,max,none,1980,65,2065,85,0,87,100486.76743308,45540.89092804014
R-max-1980-44-65,max,none,1980,65,2066,86,0,87,102509.287980528,45524.25579131968
R-max-1980-44-65,max,none,1980,65,2067,87,0,87,104637.977949348,45536.11419039707
R-max-1985-44-65,max,none,1985,65,2050,65,0,87,78998.72283,48540.903176283115
R-max-1985-44-65,max,none,1985,65,2051,66,0,87,80714.264207556,48598.74627748037
R-max-1985-44-65,max,none,1985,65,2052,67,0,87,82366.833791652,48597.523274519306
R-max-1985-44-65,max,none,1985,65,2053,68,0,87,84058.815153,48599.52446070207
R-max-1985-44-65,max,none,1985,65,2054,69,0,87,85729.586829516,48569.818122386336
R-max-1985-44-65,max,none,1985,65,2055,70,0,87,87447.53170684799,48547.8825957532
R-max-1985-44-65,max,none,1985,65,2056,71,0,87,89146.429772784,48496.86700103623
R-max-1985-44-65,max,none,1985,65,2057,72,0,87,90816.079496664,48412.718387710294
R-max-1985-44-65,max,none,1985,65,2058,73,0,87,92591.8930818,48367.83784377508
R-max-1985-44-65,max,none,1985,65,2059,74,0,87,94326.01054858799,48283.880677013854
R-max-1985-44-65,max,none,1985,65,2060,75,0,87,96230.990106,48269.482908391336
R-max-1985-44-65,max,none,1985,65,2061,76,0,87,98166.223684128,48251.04992775139
R-max-1985-44-65,max,none,1985,65,2062,77,0,87,100129.450214688,48227.36184459757
R-max-1985-44-65,max,none,1985,65,2063,78,0,87,102215.414677704,48243.083674396956
R-max-1985-44-65,max,none,1985,65,2064,79,0,87,104253.798474876,48216.70664677334
R-max-1985-44-65,max,none,1985,65,2065,80,0,87,106425.80416229999,48232.47939100024
R-max-1985-44-65,max,none,1985,65,2066,81,0,87,108563.63214383999,48212.9830058883
R-max-1985-44-65,max,none,1985,65,2067,82,0,87,110819.99623023601,48226.390664412145
R-max-1985-44-65,max,none,1985,65,2068,83,0,87,113046.66128423999,48207.13928854274
R-max-1985-44-65,max,none,1985,65,2069,84,0,87,115402.88113334401,48223.337282517175
R-max-1985-44-65,max,none,1985,65,2070,85,0,87,117661.24397928,48179.36119372644
R-max-1985-44-65,max,none,1985,65,2071,86,0,87,120122.858635872,48199.24677926776
R-max-1985-44-65,max,none,1985,65,2072,87,0,87,122545.858762224,48183.70854386103
R-max-1990-44-65,max,none,1990,65,2055,65,0,87,92260.57739042399,51219.921156630575
R-max-1990-44-65,max,none,1990,65,2056,66,0,87,94055.057309688,51167.22696297309
R-max-1990-44-65,max,none,1990,65,2057,67,0,87,95815.704121308,51077.94485794173
R-max-1990-44-65,max,none,1990,65,2058,68,0,87,97685.426727,51028.58060648322
R-max-1990-44-65,max,none,1990,65,2059,69,0,87,99517.61777893199,50941.3761289468
R-max-1990-44-65,max,none,1990,65,2060,70,0,87,101526.651306,50925.787571789915
R-max-1990-44-65,max,none,1990,65,2061,71,0,87,103573.983229608,50909.09325501466
R-max-1990-44-65,max,none,1990,65,2062,72,0,87,105638.672064324,50880.87921690792
R-max-1990-44-65,max,none,1990,65,2063,73,0,87,107838.26656567199,50896.92717711427
R-max-1990-44-65,max,none,1990,65,2064,74,0,87,109993.975916556,50871.50154014703
R-max-1990-44-65,max,none,1990,65,2065,75,0,87,112286.80975201199,50888.70391795064
R-max-1990-44-65,max,none,1990,65,2066,76,0,87,114531.609058032,50863.354625384636
R-max-1990-44-65,max,none,1990,65,2067,77,0,87,116924.52403128,50882.94500992284
R-max-1990-44-65,max,none,1990,65,2068,78,0,87,119273.66250520799,50862.555307016344
R-max-1990-44-65,max,none,1990,65,2069,79,0,87,121756.196240196,50878.19350665101
R-max-1990-44-65,max,none,1990,65,2070,80,0,87,124140.274852524,50832.363644408484
R-max-1990-44-65,max,none,1990,65,2071,81,0,87,126735.048211716,50852.385080642096
R-max-1990-44-65,max,none,1990,65,2072,82,0,87,129285.373627908,50833.61302284649
R-max-1990-44-65,max,none,1990,65,2073,83,0,87,131991.41281478398,50855.06947927354
R-max-1990-44-65,max,none,1990,65,2074,84,0,87,134656.493387904,50839.68677355144
R-max-1990-44-65,max,none,1990,65,2075,85,0,87,137544.8573952,50887.00770324739
R-max-1990-44-65,max,none,1990,65,2076,86,0,87,140472.47109396,50926.14118627362
R-max-1990-44-65,max,none,1990,65,2077,87,0,87,143543.887543008,50994.25392468203
R-max-1995-44-65,max,none,1995,65,2060,65,0,88,107042.965056,53692.77159616345
R-max-1995-44-65,max,none,1995,65,2061,66,0,88,109201.570398888,53675.187124036594
R-max-1995-44-65,max,none,1995,65,2062,67,0,88,111384.378794628,53648.29956068469
R-max-1995-44-65,max,none,1995,65,2063,68,0,88,113696.859138384,53662.03430494551
R-max-1995-44-65,max,none,1995,65,2064,69,0,88,115977.67603758001,53638.92409566384
R-max-1995-44-65,max,none,1995,65,2065,70,0,88,118390.57888685999,53654.94957915342
R-max-1995-44-65,max,none,1995,65,2066,71,0,88,120758.68771958399,53628.79303009788
R-max-1995-44-65,max,none,1995,65,2067,72,0,88,123278.74337848801,53648.15954728094
R-max-1995-44-65,max,none,1995,65,2068,73,0,88,125757.977826216,53627.69926013761
R-max-1995-44-65,max,none,1995,65,2069,74,0,88,128383.13999229601,53647.390779468944
R-max-1995-44-65,max,none,1995,65,2070,75,0,88,130891.748548296,53596.92467383143
R-max-1995-44-65,max,none,1995,65,2071,76,0,88,133627.343379348,53617.91563355091
R-max-1995-44-65,max,none,1995,65,2072,77,0,88,136320.852132612,53599.88720919015
R-max-1995-44-65,max,none,1995,65,2073,78,0,88,139165.958823048,53619.355639650516
